row,win_year,f1_Ge_w,f1_Sp_w,f1_Po_w,f1_Fr_w,f1_It_w,f3_Ge_w,f3_Sp_w,f3_Po_w,f3_Fr_w,f3_It_w,i_DE_w1,i_DE_w2,i_DE_w3,i_DE_w4,i_DE_w5,i_DE_w6,i_DE_w7,i_DE_w8,i_ES_w1,i_ES_w2,i_ES_w3,i_ES_w4,i_ES_w5,i_ES_w6,i_ES_w7,i_ES_w8,a_DE_w1,a_DE_w2,a_DE_w3,a_DE_w4,a_DE_w5,a_DE_w6,a_DE_w7,a_DE_w8,c_DE_w1,c_DE_w2,c_DE_w3,c_DE_w4,c_DE_w5,c_DE_w6,c_DE_w7,c_DE_w8,c_ES_w1,c_ES_w2,c_ES_w3,c_ES_w4,c_ES_w5,c_ES_w6,c_ES_w7,c_ES_w8,d_PT_w1,d_PT_w2,d_PT_w3,d_PT_w4,d_PT_w5,d_PT_w6,d_PT_w7,d_PT_w8,n_DE_w1,n_DE_w2,n_DE_w3,n_DE_w4,n_DE_w5,n_DE_w6,n_DE_w7,n_DE_w8,mm_DE_min,mm_DE_max,gm_Gas,gm_Biomass,gm_HydroROR,gm_HydroRes,gm_HydroPump,gm_Onshore,gm_Solar,gm_Other,gm_Price,md_M01,md_M02,md_M03,md_M04,md_M05,md_M06,md_M07,md_M08,md_M09,md_M10,md_M11,md_M12,i_PT_w1,i_PT_w2,i_PT_w3,i_PT_w4,i_PT_w5,i_PT_w6,i_PT_w7,i_PT_w8,i_FR_w1,i_FR_w2,i_FR_w3,i_FR_w4,i_FR_w5,i_FR_w6,i_FR_w7,i_FR_w8,i_IT_w1,i_IT_w2,i_IT_w3,i_IT_w4,i_IT_w5,i_IT_w6,i_IT_w7,i_IT_w8,c_PT_w1,c_PT_w2,c_PT_w3,c_PT_w4,c_PT_w5,c_PT_w6,c_PT_w7,c_PT_w8,c_FR_w1,c_FR_w2,c_FR_w3,c_FR_w4,c_FR_w5,c_FR_w6,c_FR_w7,c_FR_w8,c_IT_w1,c_IT_w2,c_IT_w3,c_IT_w4,c_IT_w5,c_IT_w6,c_IT_w7,c_IT_w8,i_GB_w1,i_GB_w2,i_GB_w3,i_GB_w4,i_GB_w5,i_GB_w6,i_GB_w7,i_GB_w8,c_GB_w1,c_GB_w2,c_GB_w3,c_GB_w4,c_GB_w5,c_GB_w6,c_GB_w7,c_GB_w8,f1_GB_w,f3_GB_w
236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,339.0,179.0,74.0,233.0,472.0,593.0,482.0,0.0,0.0,40.0,0.0,103.0,939.0,855.0,1171.0,,,,,,,,,,,,,,,,,-7.45,117.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,59.0,893.0,490.0,1104.0,35.0,123.0,104.0,4.0,142.0,596.0,670.0,757.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,103.0,195.0,180.0,142.0,,
237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,339.0,179.0,74.0,233.0,482.0,593.0,482.0,0.0,0.0,40.0,0.0,103.0,946.0,855.0,1171.0,,,,,,,,,,,,,,,,,5.93,232.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,59.0,898.0,490.0,1104.0,35.0,123.0,104.0,4.0,142.0,603.0,670.0,757.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,103.0,196.0,180.0,142.0,,
238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,339.0,179.0,74.0,233.0,497.0,593.0,482.0,0.0,0.0,40.0,0.0,103.0,955.0,855.0,1176.0,,,,,,,,,,,,,,,,,26.28,196.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,59.0,907.0,490.0,1109.0,35.0,123.0,104.0,4.0,142.0,615.0,670.0,757.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,103.0,206.0,180.0,142.0,,
239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,342.0,179.0,74.0,233.0,497.0,593.0,482.0,0.0,0.0,40.0,0.0,110.0,955.0,855.0,1179.0,,,,,,,,,,,,,,,,,50.68,222.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,907.0,490.0,1112.0,35.0,123.0,104.0,4.0,142.0,615.0,670.0,757.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,103.0,206.0,180.0,142.0,,
240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,342.0,179.0,74.0,233.0,497.0,593.0,482.0,0.0,0.0,40.0,0.0,110.0,955.0,858.0,1185.0,,,,,,,,,,,,,,,,,83.27,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,907.0,493.0,1118.0,35.0,123.0,104.0,4.0,142.0,615.0,673.0,757.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,103.0,209.0,180.0,142.0,,
241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,342.0,179.0,74.0,233.0,497.0,593.0,488.0,0.0,0.0,40.0,0.0,110.0,955.0,865.0,1193.0,,,,,,,,,,,,,,,,,53.96,147.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,907.0,500.0,1126.0,35.0,123.0,104.0,4.0,142.0,615.0,677.0,765.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,1.0,144.0,21.0,22.0,103.0,209.0,180.0,142.0,,
242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,342.0,179.0,74.0,233.0,497.0,597.0,496.0,0.0,0.0,40.0,0.0,110.0,955.0,872.0,1201.0,,,,,,,,,,,,,,,,,-0.38,129.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,907.0,506.0,1134.0,35.0,123.0,104.0,4.0,142.0,615.0,681.0,773.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,3.0,144.0,21.0,22.0,103.0,209.0,183.0,142.0,,
243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,342.0,179.0,74.0,233.0,497.0,603.0,501.0,0.0,0.0,40.0,0.0,110.0,955.0,881.0,1208.0,,,,,,,,,,,,,,,,,-1.0,135.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,907.0,515.0,1141.0,35.0,123.0,104.0,4.0,142.0,615.0,687.0,781.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,3.0,144.0,21.0,22.0,103.0,209.0,193.0,142.0,,
244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,342.0,179.0,74.0,233.0,500.0,603.0,501.0,0.0,0.0,40.0,0.0,110.0,955.0,888.0,1208.0,,,,,,,,,,,,,,,,,25.03,250.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,907.0,522.0,1141.0,35.0,123.0,104.0,4.0,142.0,615.0,688.0,781.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,3.0,144.0,21.0,22.0,103.0,209.0,193.0,142.0,,
245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,342.0,179.0,74.0,233.0,505.0,603.0,501.0,0.0,0.0,40.0,0.0,110.0,955.0,890.0,1208.0,,,,,,,,,,,,,,,,,78.54,311.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,907.0,522.0,1141.0,35.0,123.0,104.0,4.0,142.0,615.0,690.0,781.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,4.0,144.0,21.0,22.0,103.0,209.0,193.0,142.0,,
246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,342.0,179.0,74.0,233.0,505.0,608.0,501.0,0.0,0.0,40.0,0.0,110.0,955.0,898.0,1208.0,,,,,,,,,,,,,,,,,-0.28,112.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,907.0,528.0,1141.0,35.0,123.0,104.0,4.0,142.0,615.0,698.0,781.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,5.0,144.0,21.0,22.0,103.0,209.0,193.0,142.0,,
247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,342.0,179.0,74.0,233.0,505.0,608.0,506.0,0.0,0.0,40.0,0.0,110.0,955.0,898.0,1208.0,,,,,,,,,,,,,,,,,3.2,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,907.0,528.0,1141.0,35.0,123.0,104.0,4.0,142.0,615.0,698.0,781.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,5.0,144.0,21.0,22.0,103.0,209.0,193.0,143.0,,
248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,342.0,179.0,74.0,233.0,505.0,608.0,514.0,0.0,0.0,40.0,0.0,110.0,955.0,900.0,1208.0,,,,,,,,,,,,,,,,,70.17,154.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,907.0,528.0,1141.0,35.0,123.0,104.0,4.0,142.0,615.0,698.0,783.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,5.0,144.0,21.0,22.0,103.0,209.0,193.0,149.0,,
249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,342.0,179.0,74.0,233.0,511.0,613.0,520.0,0.0,0.0,40.0,0.0,110.0,955.0,908.0,1213.0,,,,,,,,,,,,,,,,,-0.99,158.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,907.0,536.0,1146.0,35.0,123.0,104.0,4.0,142.0,615.0,707.0,789.0,0.0,11.0,0.0,0.0,0.0,3.0,13.0,24.0,,,,,,,,,5.0,144.0,21.0,22.0,103.0,209.0,203.0,154.0,,
250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,342.0,179.0,74.0,233.0,511.0,622.0,,0.0,0.0,40.0,0.0,110.0,955.0,914.0,,,,,,,,,,,,,,,,,,-53.4,108.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,907.0,542.0,,35.0,123.0,104.0,4.0,142.0,615.0,721.0,,0.0,11.0,0.0,0.0,0.0,3.0,13.0,,,,,,,,,,5.0,144.0,21.0,22.0,103.0,209.0,204.0,,,
251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,342.0,179.0,74.0,233.0,512.0,622.0,,0.0,0.0,40.0,0.0,110.0,956.0,914.0,,,,,,,,,,,,,,,,,,60.84,413.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,907.0,542.0,,35.0,123.0,104.0,4.0,142.0,616.0,721.0,,0.0,11.0,0.0,0.0,0.0,3.0,13.0,,,,,,,,,,5.0,144.0,21.0,22.0,103.0,209.0,204.0,,,
252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,342.0,179.0,74.0,233.0,515.0,622.0,,0.0,0.0,40.0,0.0,110.0,963.0,914.0,,,,,,,,,,,,,,,,,,85.51,386.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,914.0,542.0,,35.0,123.0,104.0,4.0,142.0,620.0,721.0,,0.0,11.0,0.0,0.0,0.0,3.0,13.0,,,,,,,,,,5.0,144.0,21.0,22.0,103.0,209.0,204.0,,,
253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,342.0,179.0,74.0,235.0,515.0,622.0,,0.0,0.0,40.0,0.0,110.0,963.0,920.0,,,,,,,,,,,,,,,,,,85.0,275.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,914.0,548.0,,35.0,123.0,104.0,4.0,144.0,620.0,727.0,,0.0,11.0,0.0,0.0,0.0,3.0,13.0,,,,,,,,,,5.0,144.0,21.0,22.0,103.0,209.0,206.0,,,
254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,342.0,179.0,74.0,235.0,520.0,626.0,,0.0,0.0,40.0,0.0,110.0,963.0,928.0,,,,,,,,,,,,,,,,,,-0.72,132.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,914.0,553.0,,35.0,123.0,104.0,4.0,144.0,621.0,739.0,,0.0,11.0,0.0,0.0,0.0,3.0,13.0,,,,,,,,,,8.0,144.0,21.0,22.0,103.0,210.0,216.0,,,
255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,342.0,179.0,74.0,235.0,520.0,632.0,,0.0,0.0,40.0,0.0,110.0,963.0,929.0,,,,,,,,,,,,,,,,,,-8.66,155.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,914.0,553.0,,35.0,123.0,104.0,4.0,144.0,625.0,746.0,,0.0,11.0,0.0,0.0,0.0,3.0,13.0,,,,,,,,,,8.0,144.0,21.0,22.0,103.0,214.0,227.0,,,
256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,344.0,179.0,74.0,235.0,520.0,636.0,,0.0,0.0,40.0,0.0,110.0,963.0,935.0,,,,,,,,,,,,,,,,,,-0.01,121.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,914.0,559.0,,35.0,123.0,104.0,4.0,144.0,625.0,752.0,,0.0,11.0,0.0,0.0,0.0,3.0,13.0,,,,,,,,,,8.0,144.0,21.0,22.0,103.0,214.0,233.0,,,
257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.0,349.0,179.0,74.0,235.0,520.0,639.0,,0.0,0.0,40.0,0.0,110.0,970.0,941.0,,,,,,,,,,,,,,,,,,-0.01,153.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,921.0,565.0,,35.0,123.0,104.0,4.0,144.0,625.0,757.0,,0.0,11.0,0.0,0.0,0.0,3.0,13.0,,,,,,,,,,8.0,144.0,21.0,22.0,103.0,214.0,233.0,,,
258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,349.0,179.0,74.0,235.0,524.0,654.0,,0.0,0.0,40.0,0.0,110.0,976.0,941.0,,,,,,,,,,,,,,,,,,-14.27,54.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,927.0,565.0,,35.0,123.0,104.0,4.0,144.0,627.0,771.0,,0.0,11.0,0.0,0.0,0.0,3.0,13.0,,,,,,,,,,8.0,144.0,21.0,22.0,103.0,220.0,234.0,,,
259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,349.0,179.0,74.0,235.0,529.0,667.0,,0.0,0.0,40.0,0.0,110.0,985.0,941.0,,,,,,,,,,,,,,,,,,-20.05,112.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,936.0,565.0,,35.0,123.0,104.0,4.0,144.0,633.0,779.0,,0.0,11.0,0.0,0.0,0.0,3.0,13.0,,,,,,,,,,8.0,144.0,21.0,22.0,103.0,220.0,238.0,,,
260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,349.0,179.0,74.0,235.0,529.0,667.0,,0.0,0.0,40.0,0.0,110.0,992.0,941.0,,,,,,,,,,,,,,,,,,7.88,142.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,942.0,565.0,,35.0,123.0,104.0,4.0,144.0,637.0,780.0,,0.0,11.0,0.0,0.0,0.0,3.0,13.0,,,,,,,,,,8.0,144.0,21.0,22.0,103.0,220.0,238.0,,,
261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,349.0,179.0,74.0,236.0,529.0,671.0,,0.0,0.0,40.0,0.0,110.0,999.0,941.0,,,,,,,,,,,,,,,,,,0.0,134.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,949.0,565.0,,35.0,123.0,104.0,4.0,145.0,644.0,784.0,,0.0,11.0,0.0,0.0,0.0,3.0,13.0,,,,,,,,,,8.0,144.0,21.0,22.0,103.0,220.0,238.0,,,
262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,349.0,179.0,74.0,248.0,531.0,674.0,,0.0,0.0,40.0,0.0,110.0,999.0,941.0,,,,,,,,,,,,,,,,,,0.0,409.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,949.0,565.0,,35.0,123.0,104.0,4.0,153.0,647.0,788.0,,0.0,11.0,0.0,0.0,0.0,3.0,13.0,,,,,,,,,,8.0,144.0,21.0,22.0,104.0,220.0,239.0,,,
263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,349.0,179.0,74.0,255.0,533.0,679.0,,0.0,0.0,40.0,0.0,110.0,999.0,944.0,,,,,,,,,,,,,,,,,,-10.86,134.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,949.0,566.0,,35.0,123.0,104.0,4.0,160.0,650.0,791.0,,0.0,11.0,0.0,0.0,0.0,3.0,13.0,,,,,,,,,,8.0,144.0,21.0,22.0,108.0,220.0,239.0,,,
264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,349.0,179.0,74.0,255.0,535.0,685.0,,0.0,0.0,40.0,0.0,110.0,999.0,951.0,,,,,,,,,,,,,,,,,,-2.02,120.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,949.0,573.0,,35.0,123.0,104.0,4.0,161.0,652.0,792.0,,0.0,11.0,0.0,0.0,0.0,3.0,13.0,,,,,,,,,,8.0,144.0,21.0,22.0,108.0,220.0,243.0,,,
265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,349.0,179.0,74.0,255.0,538.0,685.0,,0.0,0.0,40.0,0.0,110.0,999.0,958.0,,,,,,,,,,,,,,,,,,70.23,140.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,949.0,580.0,,35.0,123.0,104.0,4.0,162.0,655.0,799.0,,0.0,11.0,0.0,0.0,0.0,3.0,13.0,,,,,,,,,,8.0,144.0,21.0,22.0,108.0,220.0,243.0,,,
266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,349.0,181.0,74.0,255.0,540.0,685.0,,0.0,0.0,40.0,0.0,110.0,1001.0,964.0,,,,,,,,,,,,,,,,,,74.24,172.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,951.0,583.0,,35.0,123.0,104.0,4.0,162.0,657.0,808.0,,0.0,11.0,0.0,0.0,0.0,3.0,13.0,,,,,,,,,,8.0,144.0,21.0,22.0,108.0,220.0,243.0,,,
267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,349.0,181.0,74.0,260.0,540.0,685.0,,0.0,0.0,40.0,0.0,115.0,1001.0,968.0,,,,,,,,,,,,,,,,,,9.9,120.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,951.0,584.0,,35.0,123.0,104.0,4.0,167.0,657.0,816.0,,0.0,11.0,0.0,0.0,0.0,3.0,13.0,,,,,,,,,,8.0,144.0,21.0,22.0,123.0,220.0,243.0,,,
268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,349.0,181.0,74.0,262.0,540.0,685.0,,0.0,0.0,40.0,0.0,115.0,1001.0,968.0,,,,,,,,,,,,,,,,,,16.03,124.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,951.0,584.0,,35.0,123.0,104.0,4.0,169.0,657.0,816.0,,0.0,11.0,0.0,0.0,0.0,3.0,13.0,,,,,,,,,,8.0,144.0,21.0,22.0,128.0,220.0,243.0,,,
269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,349.0,181.0,74.0,262.0,540.0,685.0,,0.0,0.0,40.0,0.0,115.0,1001.0,968.0,,,,,,,,,,,,,,,,,,73.16,133.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,951.0,584.0,,35.0,123.0,104.0,4.0,169.0,658.0,816.0,,0.0,11.0,0.0,0.0,0.0,3.0,13.0,,,,,,,,,,8.0,144.0,21.0,26.0,128.0,220.0,243.0,,,
270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,350.0,181.0,74.0,262.0,542.0,685.0,,0.0,0.0,40.0,0.0,115.0,1007.0,968.0,,,,,,,,,,,,,,,,,,36.11,148.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,957.0,584.0,,35.0,123.0,104.0,4.0,169.0,661.0,816.0,,0.0,11.0,0.0,0.0,0.0,3.0,13.0,,,,,,,,,,8.0,144.0,21.0,26.0,130.0,221.0,243.0,,,
271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0,350.0,181.0,74.0,262.0,554.0,685.0,,0.0,0.0,40.0,0.0,115.0,1015.0,968.0,,,,,,,,,,,,,,,,,,8.53,137.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,965.0,584.0,,35.0,123.0,104.0,4.0,169.0,672.0,816.0,,0.0,11.0,0.0,0.0,0.0,3.0,13.0,,,,,,,,,,8.0,144.0,21.0,26.0,130.0,226.0,243.0,,,
272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0,350.0,181.0,74.0,262.0,558.0,685.0,,0.0,0.0,40.0,0.0,115.0,1022.0,968.0,,,,,,,,,,,,,,,,,,77.08,406.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,972.0,584.0,,36.0,123.0,104.0,4.0,169.0,676.0,816.0,,0.0,11.0,0.0,0.0,0.0,3.0,13.0,,,,,,,,,,8.0,144.0,21.0,26.0,130.0,226.0,243.0,,,
273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,350.0,181.0,74.0,262.0,563.0,685.0,,0.0,0.0,40.0,0.0,115.0,1030.0,968.0,,,,,,,,,,,,,,,,,,86.04,357.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,980.0,584.0,,36.0,123.0,104.0,4.0,169.0,684.0,816.0,,0.0,11.0,0.0,0.0,0.0,4.0,13.0,,,,,,,,,,8.0,144.0,21.0,26.0,130.0,227.0,243.0,,,
274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,350.0,181.0,74.0,265.0,564.0,685.0,,0.0,0.0,40.0,0.0,115.0,1030.0,968.0,,,,,,,,,,,,,,,,,,66.03,339.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,980.0,584.0,,36.0,123.0,104.0,4.0,172.0,697.0,816.0,,0.0,11.0,0.0,0.0,0.0,4.0,13.0,,,,,,,,,,8.0,144.0,21.0,26.0,130.0,228.0,243.0,,,
275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,350.0,183.0,74.0,265.0,567.0,685.0,,0.0,0.0,40.0,0.0,115.0,1030.0,968.0,,,,,,,,,,,,,,,,,,60.5,181.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,980.0,584.0,,36.0,123.0,105.0,4.0,172.0,701.0,816.0,,0.0,11.0,0.0,0.0,0.0,4.0,13.0,,,,,,,,,,8.0,144.0,21.0,26.0,130.0,228.0,243.0,,,
276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,353.0,190.0,74.0,272.0,567.0,687.0,,0.0,0.0,40.0,0.0,115.0,1030.0,968.0,,,,,,,,,,,,,,,,,,-0.01,120.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,980.0,584.0,,36.0,123.0,110.0,4.0,175.0,701.0,816.0,,0.0,11.0,0.0,0.0,0.0,4.0,13.0,,,,,,,,,,8.0,144.0,21.0,26.0,132.0,228.0,243.0,,,
277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,359.0,190.0,74.0,272.0,567.0,709.0,,0.0,0.0,40.0,0.0,115.0,1030.0,975.0,,,,,,,,,,,,,,,,,,-2.6,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,980.0,591.0,,36.0,123.0,110.0,4.0,175.0,701.0,828.0,,0.0,11.0,0.0,0.0,0.0,4.0,13.0,,,,,,,,,,8.0,144.0,21.0,26.0,132.0,228.0,245.0,,,
278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,367.0,190.0,77.0,272.0,567.0,725.0,,0.0,0.0,40.0,0.0,115.0,1030.0,983.0,,,,,,,,,,,,,,,,,,-4.98,35.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,44.0,0.0,66.0,980.0,599.0,,36.0,123.0,110.0,4.0,175.0,701.0,840.0,,0.0,11.0,0.0,0.0,0.0,4.0,13.0,,,,,,,,,,8.0,148.0,21.0,28.0,133.0,228.0,245.0,,,
